il,grup,sira,long,lat
Balıkesir,Balıkesir__31__0,2,27.6768,40.6585
Balıkesir,Balıkesir__31__0,3,27.6765,40.6613
Balıkesir,Balıkesir__31__0,4,27.679,40.664
Balıkesir,Balıkesir__32__0,0,27.6354,40.6682
Balıkesir,Balıkesir__32__0,1,27.744,40.6326
Balıkesir,Balıkesir__32__0,2,27.6087,40.5743
Balıkesir,Balıkesir__32__0,3,27.5293,40.5968
Balıkesir,Balıkesir__32__0,4,27.5326,40.6468
Balıkesir,Balıkesir__32__0,5,27.6354,40.6682
Bartın,Bartın__0__0,0,32.3893,41.7554
Bartın,Bartın__0__0,1,32.3899,41.7518
Bartın,Bartın__0__0,2,32.3887,41.7513
Bartın,Bartın__0__0,3,32.3871,41.7537
Bartın,Bartın__0__0,4,32.3893,41.7554
Bartın,Bartın__1__0,0,32.6842,41.8344
Bartın,Bartın__1__0,1,32.7612,41.7323
Bartın,Bartın__1__0,2,32.8273,41.5956
Bartın,Bartın__1__0,3,32.9256,41.554
Bartın,Bartın__1__0,4,32.8232,41.5131
Bartın,Bartın__1__0,5,32.7907,41.5258
Bartın,Bartın__1__0,6,32.7556,41.4892
Bartın,Bartın__1__0,7,32.6979,41.464
Bartın,Bartın__1__0,8,32.6318,41.3558
Bartın,Bartın__1__0,9,32.4285,41.2543
Bartın,Bartın__1__0,10,32.354,41.2385
Bartın,Bartın__1__0,11,32.3051,41.3062
Bartın,Bartın__1__0,12,32.0255,41.549
Bartın,Bartın__1__0,13,32.0288,41.5746
Bartın,Bartın__1__0,14,32.0621,41.5701
Bartın,Bartın__1__0,15,32.0521,41.5815
Bartın,Bartın__1__0,16,32.1493,41.6068
Bartın,Bartın__1__0,17,32.1799,41.6321
Bartın,Bartın__1__0,18,32.1735,41.6407
Bartın,Bartın__1__0,19,32.2287,41.6707
Bartın,Bartın__1__0,20,32.2246,41.6857
Bartın,Bartın__1__0,21,32.2832,41.7196
Bartın,Bartın__1__0,22,32.3404,41.7229
Bartın,Bartın__1__0,23,32.3821,41.7537
Bartın,Bartın__1__0,24,32.4154,41.7396
Bartın,Bartın__1__0,25,32.4987,41.8015
Bartın,Bartın__1__0,26,32.5729,41.811
Bartın,Bartın__1__0,27,32.5801,41.8274
Bartın,Bartın__1__0,28,32.6842,41.8344
Batman,Batman__0__0,0,41.5857,38.5424
Batman,Batman__0__0,1,41.6322,38.5078
Batman,Batman__0__0,2,41.6609,38.4266
Batman,Batman__0__0,3,41.68,38.3487
Batman,Batman__0__0,4,41.6782,38.2068
Batman,Batman__0__0,5,41.6461,38.1024
Batman,Batman__0__0,6,41.6067,38.0385
Batman,Batman__0__0,7,41.4813,38.0212
Batman,Batman__0__0,8,41.4808,37.9862
Batman,Batman__0__0,9,41.4325,37.9564
Batman,Batman__0__0,10,41.4121,37.9158
Batman,Batman__0__0,11,41.5187,37.8585
Batman,Batman__0__0,12,41.7316,37.8551
Batman,Batman__0__0,13,41.7379,37.8256
Batman,Batman__0__0,14,41.7009,37.7777
Batman,Batman__0__0,15,41.7546,37.743
Batman,Batman__0__0,16,41.839,37.7642
Batman,Batman__0__0,17,41.8682,37.7591
Batman,Batman__0__0,18,41.8739,37.7402
Batman,Batman__0__0,19,41.6865,37.6759
Batman,Batman__0__0,20,41.5732,37.5775
Batman,Batman__0__0,21,41.4461,37.5544
Batman,Batman__0__0,22,41.189,37.5568
Batman,Batman__0__0,23,41.0513,37.7185
Batman,Batman__0__0,24,41.0518,37.7396
Batman,Batman__0__0,25,41.0996,37.7695
Batman,Batman__0__0,26,41.1124,37.8047
Batman,Batman__0__0,27,41.0517,37.8251
Batman,Batman__0__0,28,41.0331,37.8599
Batman,Batman__0__0,29,41.1058,37.9163
Batman,Batman__0__0,30,41.2115,38.1056
Batman,Batman__0__0,31,41.2294,38.176
Batman,Batman__0__0,32,41.2152,38.2162
Batman,Batman__0__0,33,41.2149,38.333
Batman,Batman__0__0,34,41.233,38.3917
Batman,Batman__0__0,35,41.2611,38.4373
Batman,Batman__0__0,36,41.3512,38.4716
Batman,Batman__0__0,37,41.4214,38.4772
Batman,Batman__0__0,38,41.4343,38.4973
Batman,Batman__0__0,39,41.4169,38.5222
Batman,Batman__0__0,40,41.4303,38.5309
Batman,Batman__0__0,41,41.5857,38.5424
Bayburt,Bayburt__0__0,0,40.502,40.5248
Bayburt,Bayburt__0__0,1,40.5269,40.482
Bayburt,Bayburt__0__0,2,40.563,40.3016
Bayburt,Bayburt__0__0,3,40.6311,40.2474
Bayburt,Bayburt__0__0,4,40.7876,40.2279
Bayburt,Bayburt__0__0,5,40.7977,40.2035
Bayburt,Bayburt__0__0,6,40.7641,40.1539
Bayburt,Bayburt__0__0,7,40.6461,40.1126
Bayburt,Bayburt__0__0,8,40.4774,40.0246
Bayburt,Bayburt__0__0,9,40.3751,40.0239
Bayburt,Bayburt__0__0,10,40.1109,40.07
Bayburt,Bayburt__0__0,11,39.8797,40.0083
Bayburt,Bayburt__0__0,12,39.7848,39.9311
Bayburt,Bayburt__0__0,13,39.7049,39.9754
Bayburt,Bayburt__0__0,14,39.6906,40.0139
Bayburt,Bayburt__0__0,15,39.7407,40.0767
Bayburt,Bayburt__0__0,16,39.8019,40.1159
Bayburt,Bayburt__0__0,17,39.8176,40.1501
Bayburt,Bayburt__0__0,18,39.8234,40.2498
Bayburt,Bayburt__0__0,19,39.8546,40.3256
Bayburt,Bayburt__0__0,20,39.8837,40.3472
Bayburt,Bayburt__0__0,21,39.9884,40.369
Bayburt,Bayburt__0__0,22,40.0451,40.4202
Bayburt,Bayburt__0__0,23,40.093,40.5123
Bayburt,Bayburt__0__0,24,40.2097,40.5002
Bayburt,Bayburt__0__0,25,40.4835,40.5353
Bayburt,Bayburt__0__0,26,40.502,40.5248
Bilecik,Bilecik__0__0,0,30.1379,40.3681
Bilecik,Bilecik__0__0,1,30.3037,40.4029
Bilecik,Bilecik__0__0,2,30.4656,40.389
Bilecik,Bilecik__0__0,3,30.6238,40.3352
Bilecik,Bilecik__0__0,4,30.7268,40.1719
Bilecik,Bilecik__0__0,5,30.5714,40.1469
Bilecik,Bilecik__0__0,6,30.5232,40.0067
Bilecik,Bilecik__0__0,7,30.4648,39.9509
Bilecik,Bilecik__0__0,8,30.3562,39.937
Bilecik,Bilecik__0__0,9,30.2487,39.8549
Bilecik,Bilecik__0__0,10,30.1244,39.868
Bilecik,Bilecik__0__0,11,30.0585,39.8436
Bilecik,Bilecik__0__0,12,29.9996,39.7717
Bilecik,Bilecik__0__0,13,30.0029,39.7294
Bilecik,Bilecik__0__0,14,30.0448,39.6932
Bilecik,Bilecik__0__0,15,29.9521,39.6822
Bilecik,Bilecik__0__0,16,29.7229,39.741
Bilecik,Bilecik__0__0,17,29.6867,39.8254
Bilecik,Bilecik__0__0,18,29.6929,39.8797
Bilecik,Bilecik__0__0,19,29.677,39.9055
Bilecik,Bilecik__0__0,20,29.7709,39.9065
Bilecik,Bilecik__0__0,21,29.7886,39.9301
Bilecik,Bilecik__0__0,22,29.7893,39.9677
Bilecik,Bilecik__0__0,23,29.7236,40.0017
Bilecik,Bilecik__0__0,24,29.688,40.0628
Bilecik,Bilecik__0__0,25,29.7314,40.1908
Bilecik,Bilecik__0__0,26,29.7993,40.2376
Bilecik,Bilecik__0__0,27,29.8315,40.2853
Bilecik,Bilecik__0__0,28,29.8059,40.3454
Bilecik,Bilecik__0__0,29,29.8053,40.4101
Bilecik,Bilecik__0__0,30,29.8389,40.4725
Bilecik,Bilecik__0__0,31,29.8916,40.5151
Bilecik,Bilecik__0__0,32,29.9415,40.5315
Bilecik,Bilecik__0__0,33,29.9816,40.4656
Bilecik,Bilecik__0__0,34,30.1379,40.3681
Bingöl,Bingöl__0__0,0,40.9422,39.5145
Bingöl,Bingöl__0__0,1,41.0295,39.466
Bingöl,Bingöl__0__0,2,41.131,39.4588
Bingöl,Bingöl__0__0,3,41.2187,39.3553
Bingöl,Bingöl__0__0,4,41.1874,39.3325
Bingöl,Bingöl__0__0,5,41.1717,39.2893
Bingöl,Bingöl__0__0,6,41.2044,39.1636
Bingöl,Bingöl__0__0,7,41.2376,39.1541
Bingöl,Bingöl__0__0,8,41.2741,39.1106
Bingöl,Bingöl__0__0,9,41.2745,39.0296
Bingöl,Bingöl__0__0,10,41.1559,38.9049
Bingöl,Bingöl__0__0,11,41.2663,38.7256
Bingöl,Bingöl__0__0,12,40.9101,38.5924
Bingöl,Bingöl__0__0,13,40.5254,38.6123
Bingöl,Bingöl__0__0,14,40.4987,38.5928
Bingöl,Bingöl__0__0,15,40.4757,38.5107
Bingöl,Bingöl__0__0,16,40.4448,38.4785
Bingöl,Bingöl__0__0,17,40.2921,38.4748
Bingöl,Bingöl__0__0,18,40.2979,38.5496
Bingöl,Bingöl__0__0,19,40.2395,38.6081
Bingöl,Bingöl__0__0,20,40.2413,38.6459
Bingöl,Bingöl__0__0,21,40.2879,38.7267
Bingöl,Bingöl__0__0,22,40.3568,38.725
Bingöl,Bingöl__0__0,23,40.3869,38.8066
Bingöl,Bingöl__0__0,24,40.3535,38.8621
Bingöl,Bingöl__0__0,25,40.3203,38.8698
Bingöl,Bingöl__0__0,26,40.2868,38.9443
Bingöl,Bingöl__0__0,27,40.2846,39.0415
Bingöl,Bingöl__0__0,28,40.3978,39.1558
Bingöl,Bingöl__0__0,29,40.3875,39.1958
Bingöl,Bingöl__0__0,30,40.354,39.2261
Bingöl,Bingöl__0__0,31,40.0098,39.0899
Bingöl,Bingöl__0__0,32,40.0419,39.1395
Bingöl,Bingöl__0__0,33,40.0305,39.1995
Bingöl,Bingöl__0__0,34,40.0647,39.268
Bingöl,Bingöl__0__0,35,40.0987,39.3143
Bingöl,Bingöl__0__0,36,40.2021,39.2889
Bingöl,Bingöl__0__0,37,40.3908,39.3829
Bingöl,Bingöl__0__0,38,40.3353,39.4275
Bingöl,Bingöl__0__0,39,40.5165,39.504
Bingöl,Bingöl__0__0,40,40.5432,39.5478
Bingöl,Bingöl__0__0,41,40.6835,39.5117
Bingöl,Bingöl__0__0,42,40.8624,39.5656
Bingöl,Bingöl__0__0,43,40.9094,39.5509
Bingöl,Bingöl__0__0,44,40.9422,39.5145
Bitlis,Bitlis__0__0,0,43.1364,38.9279
Bitlis,Bitlis__0__0,1,43.1979,38.8802
Bitlis,Bitlis__0__0,2,43.1968,38.8282
Bitlis,Bitlis__0__0,3,43.1785,38.7975
Bitlis,Bitlis__0__0,4,43.0561,38.7233
Bitlis,Bitlis__0__0,5,42.9645,38.6179
Bitlis,Bitlis__0__0,6,42.9462,38.6143
Bitlis,Bitlis__0__0,7,42.8892,38.5249
Bitlis,Bitlis__0__0,8,42.7296,38.4582
Bitlis,Bitlis__0__0,9,42.6878,38.423
Bitlis,Bitlis__0__0,10,42.7392,38.2773
Bitlis,Bitlis__0__0,11,42.7185,38.2061
Bitlis,Bitlis__0__0,12,42.7557,38.1753
Bitlis,Bitlis__0__0,13,42.799,38.1684
Bitlis,Bitlis__0__0,14,42.7773,38.1272
Bitlis,Bitlis__0__0,15,42.8357,38.0655
Bitlis,Bitlis__0__0,16,42.7391,38.0135
Bitlis,Bitlis__0__0,17,42.4981,38.11
Bitlis,Bitlis__0__0,18,42.3717,38.1384
Bitlis,Bitlis__0__0,19,42.2982,38.1878
Bitlis,Bitlis__0__0,20,42.2079,38.2169
Bitlis,Bitlis__0__0,21,42.0952,38.2008
Bitlis,Bitlis__0__0,22,42.0259,38.1295
Bitlis,Bitlis__0__0,23,41.979,38.1563
Bitlis,Bitlis__0__0,24,41.9166,38.1483
Bitlis,Bitlis__0__0,25,41.6749,38.1952
Bitlis,Bitlis__0__0,26,41.6791,38.3585
Bitlis,Bitlis__0__0,27,41.6335,38.5052
Bitlis,Bitlis__0__0,28,41.5927,38.5402
Bitlis,Bitlis__0__0,29,41.5222,38.5419
Bitlis,Bitlis__0__0,30,41.5702,38.585
Bitlis,Bitlis__0__0,31,41.6217,38.5995
Bitlis,Bitlis__0__0,32,41.8633,38.5905
Bitlis,Bitlis__0__0,33,41.9405,38.6181
Bitlis,Bitlis__0__0,34,42.0562,38.6948
Bitlis,Bitlis__0__0,35,42.054,38.7287
Bitlis,Bitlis__0__0,36,41.9988,38.7886
Bitlis,Bitlis__0__0,37,42.0021,38.8148
Bitlis,Bitlis__0__0,38,42.1366,38.8239
Bitlis,Bitlis__0__0,39,42.14,38.8703
Bitlis,Bitlis__0__0,40,42.3101,38.9356
Bitlis,Bitlis__0__0,41,42.4896,38.9267
Bitlis,Bitlis__0__0,42,42.5612,38.9434
Bitlis,Bitlis__0__0,43,42.6844,38.9269
Bitlis,Bitlis__0__0,44,42.769,38.9404
Bitlis,Bitlis__0__0,45,42.7498,39.0371
Bitlis,Bitlis__0__0,46,42.8279,39.0651
Bitlis,Bitlis__0__0,47,43.0225,39.0955
Bitlis,Bitlis__0__0,48,43.0057,38.9862
Bitlis,Bitlis__0__0,49,43.1364,38.9279
Bolu,Bolu__0__0,0,31.9122,41.0195
Bolu,Bolu__0__0,1,32.2852,41.0083
Bolu,Bolu__0__0,2,32.282,40.9411
Bolu,Bolu__0__0,3,32.508,40.8623
Bolu,Bolu__0__0,4,32.5401,40.8088
Bolu,Bolu__0__0,5,32.5214,40.7286
Bolu,Bolu__0__0,6,32.4304,40.6518
Bolu,Bolu__0__0,7,32.4759,40.5302
Bolu,Bolu__0__0,8,32.388,40.4238
Bolu,Bolu__0__0,9,32.3231,40.4128
Bolu,Bolu__0__0,10,32.1456,40.4247
Bolu,Bolu__0__0,11,31.9034,40.3456
Bolu,Bolu__0__0,12,31.7936,40.3318
Bolu,Bolu__0__0,13,31.7051,40.3439
Bolu,Bolu__0__0,14,31.5669,40.3086
Bolu,Bolu__0__0,15,31.2639,40.3468
Bolu,Bolu__0__0,16,31.1443,40.3991
Bolu,Bolu__0__0,17,31.0607,40.4158
Bolu,Bolu__0__0,18,31.0373,40.3763
Bolu,Bolu__0__0,19,31.0475,40.2726
Bolu,Bolu__0__0,20,30.955,40.2229
Bolu,Bolu__0__0,21,30.874,40.1403
Bolu,Bolu__0__0,22,30.7268,40.1719
Bolu,Bolu__0__0,23,30.6362,40.3085
Bolu,Bolu__0__0,24,30.6238,40.3352
Bolu,Bolu__0__0,25,30.6464,40.3855
Bolu,Bolu__0__0,26,30.5959,40.4446
Bolu,Bolu__0__0,27,30.6762,40.5183
Bolu,Bolu__0__0,28,30.8293,40.5199
Bolu,Bolu__0__0,29,30.9108,40.5386
Bolu,Bolu__0__0,30,30.9468,40.5728
Bolu,Bolu__0__0,31,30.9546,40.6823
Bolu,Bolu__0__0,32,31.0266,40.6595
Bolu,Bolu__0__0,33,31.1908,40.6818
Bolu,Bolu__0__0,34,31.2649,40.6468
Bolu,Bolu__0__0,35,31.3609,40.6615
Bolu,Bolu__0__0,36,31.4271,40.7013
Bolu,Bolu__0__0,37,31.4315,40.8051
Bolu,Bolu__0__0,38,31.4693,40.871
Bolu,Bolu__0__0,39,31.6042,40.8813
Bolu,Bolu__0__0,40,31.6909,40.9147
Bolu,Bolu__0__0,41,31.7395,40.9485
Bolu,Bolu__0__0,42,31.7579,40.9877
Bolu,Bolu__0__0,43,31.7579,41.0156
Bolu,Bolu__0__0,44,31.7363,41.0427
Bolu,Bolu__0__0,45,31.9122,41.0195
Burdur,Burdur__0__0,0,30.5408,37.7036
Burdur,Burdur__0__0,1,30.6513,37.7006
Burdur,Burdur__0__0,2,30.7026,37.678
Burdur,Burdur__0__0,3,30.7653,37.5256
Burdur,Burdur__0__0,4,30.9079,37.3982
Burdur,Burdur__0__0,5,30.9159,37.3725
Burdur,Burdur__0__0,6,30.8701,37.3536
Burdur,Burdur__0__0,7,30.8052,37.2246
Burdur,Burdur__0__0,8,30.7504,37.2364
Burdur,Burdur__0__0,9,30.4441,37.2236
Burdur,Burdur__0__0,10,30.3935,37.2432
Burdur,Burdur__0__0,11,30.3563,37.3029
Burdur,Burdur__0__0,12,30.2883,37.3055
Burdur,Burdur__0__0,13,30.0477,37.2378
Burdur,Burdur__0__0,14,29.8774,37.1614
Burdur,Burdur__0__0,15,29.846,37.1168
Burdur,Burdur__0__0,16,29.8244,37.0143
Burdur,Burdur__0__0,17,29.7372,36.9272
Burdur,Burdur__0__0,18,29.6843,36.919
Burdur,Burdur__0__0,19,29.6246,36.9975
Burdur,Burdur__0__0,20,29.5467,37.0276
Burdur,Burdur__0__0,21,29.5118,37.0242
Burdur,Burdur__0__0,22,29.4461,36.9644
Burdur,Burdur__0__0,23,29.3945,36.952
Burdur,Burdur__0__0,24,29.4084,37.0103
Burdur,Burdur__0__0,25,29.3878,37.0761
Burdur,Burdur__0__0,26,29.3955,37.1522
Burdur,Burdur__0__0,27,29.4414,37.2363
Burdur,Burdur__0__0,28,29.5233,37.3152
Burdur,Burdur__0__0,29,29.5792,37.4102
Burdur,Burdur__0__0,30,29.5795,37.4354
Burdur,Burdur__0__0,31,29.531,37.4626
Burdur,Burdur__0__0,32,29.5268,37.5914
Burdur,Burdur__0__0,33,29.8653,37.7706
Burdur,Burdur__0__0,34,29.9942,37.7814
Burdur,Burdur__0__0,35,30.0339,37.7193
Burdur,Burdur__0__0,36,30.0812,37.7035
Burdur,Burdur__0__0,37,30.3295,37.8399
Burdur,Burdur__0__0,38,30.371,37.8303
Burdur,Burdur__0__0,39,30.4382,37.7544
Burdur,Burdur__0__0,40,30.5408,37.7036
Bursa,Bursa__0__0,0,28.539,40.5671
Bursa,Bursa__0__0,1,28.5551,40.5649
Bursa,Bursa__0__0,2,28.5362,40.5488
Bursa,Bursa__0__0,3,28.5454,40.526
Bursa,Bursa__0__0,4,28.5246,40.5112
Bursa,Bursa__0__0,5,28.5179,40.5651
Bursa,Bursa__0__0,6,28.539,40.5671
Bursa,Bursa__1__0,0,29.9288,40.5585
Bursa,Bursa__1__0,1,29.9415,40.5315
Bursa,Bursa__1__0,2,29.8569,40.4898
Bursa,Bursa__1__0,3,29.8092,40.4258
Bursa,Bursa__1__0,4,29.8059,40.3454
Bursa,Bursa__1__0,5,29.8332,40.2903
Bursa,Bursa__1__0,6,29.7993,40.2376
Bursa,Bursa__1__0,7,29.7314,40.1908
Bursa,Bursa__1__0,8,29.688,40.0628
Bursa,Bursa__1__0,9,29.7236,40.0017
Bursa,Bursa__1__0,10,29.7893,39.9677
Bursa,Bursa__1__0,11,29.7824,39.9189
Bursa,Bursa__1__0,12,29.7609,39.9033
Bursa,Bursa__1__0,13,29.6154,39.8913
Bursa,Bursa__1__0,14,29.5395,39.8931
Bursa,Bursa__1__0,15,29.4521,39.9246
Bursa,Bursa__1__0,16,29.4114,39.9099
Bursa,Bursa__1__0,17,29.3364,39.7762
Bursa,Bursa__1__0,18,29.2671,39.6928
Bursa,Bursa__1__0,19,29.2472,39.5812
Bursa,Bursa__1__0,20,29.2233,39.5553
Bursa,Bursa__1__0,21,29.0923,39.5436
Bursa,Bursa__1__0,22,28.9976,39.5669
Bursa,Bursa__1__0,23,28.9095,39.623
Bursa,Bursa__1__0,24,28.8078,39.6169
Bursa,Bursa__1__0,25,28.7726,39.6348
Bursa,Bursa__1__0,26,28.6702,39.756
Bursa,Bursa__1__0,27,28.5212,39.7663
Bursa,Bursa__1__0,28,28.3379,39.8643
Bursa,Bursa__1__0,29,28.3032,39.8692
Bursa,Bursa__1__0,30,28.2109,40.0312
Bursa,Bursa__1__0,31,28.1385,40.0788
Bursa,Bursa__1__0,32,28.1235,40.1138
Bursa,Bursa__1__0,33,28.141,40.3194
Bursa,Bursa__1__0,34,28.2157,40.3982
Bursa,Bursa__1__0,35,28.5104,40.3951
Bursa,Bursa__1__0,36,28.4907,40.3796
Bursa,Bursa__1__0,37,28.4824,40.3632
Bursa,Bursa__1__0,38,28.516,40.3949
Bursa,Bursa__1__0,39,28.651,40.3593
Bursa,Bursa__1__0,40,28.7968,40.3943
Bursa,Bursa__1__0,41,28.8713,40.3849
Bursa,Bursa__1__0,42,28.926,40.356
Bursa,Bursa__1__0,43,28.9801,40.356
Bursa,Bursa__1__0,44,29.054,40.3632
Bursa,Bursa__1__0,45,29.086,40.4176
Bursa,Bursa__1__0,46,29.1543,40.4254
Bursa,Bursa__1__0,47,29.0918,40.4746
Bursa,Bursa__1__0,48,29.0324,40.4786
Bursa,Bursa__1__0,49,29.0104,40.4973
Bursa,Bursa__1__0,50,29.045,40.5592
Bursa,Bursa__1__0,51,29.2676,40.556
Bursa,Bursa__1__0,52,29.3627,40.58
Bursa,Bursa__1__0,53,29.4526,40.5552
Bursa,Bursa__1__0,54,29.5648,40.5554
Bursa,Bursa__1__0,55,29.7863,40.6134
Bursa,Bursa__1__0,56,29.9249,40.5775
Bursa,Bursa__1__0,57,29.9288,40.5585
Çanakkale,Çanakkale__0__0,0,26.0535,39.8474
Çanakkale,Çanakkale__0__0,1,26.0757,39.8365
Çanakkale,Çanakkale__0__0,2,26.0838,39.8013
Çanakkale,Çanakkale__0__0,3,26.0618,39.7871
Çanakkale,Çanakkale__0__0,4,25.9621,39.8371
Çanakkale,Çanakkale__0__0,5,26.0535,39.8474
Çanakkale,Çanakkale__1__0,0,26.0865,39.9204
Çanakkale,Çanakkale__1__0,1,26.0874,39.9176
Çanakkale,Çanakkale__1__0,2,26.0812,39.9182
Çanakkale,Çanakkale__1__0,3,26.0843,39.9201
Çanakkale,Çanakkale__1__0,4,26.0865,39.9204
Çanakkale,Çanakkale__2__0,0,26.0532,39.9315
Çanakkale,Çanakkale__2__0,1,26.0537,39.9299
Çanakkale,Çanakkale__2__0,2,26.0501,39.9299
Çanakkale,Çanakkale__2__0,3,26.0513,39.9315
Çanakkale,Çanakkale__2__0,4,26.0532,39.9315
Çanakkale,Çanakkale__3__0,0,26.061,39.9407
Çanakkale,Çanakkale__3__0,1,26.0729,39.9362
Çanakkale,Çanakkale__3__0,2,26.0785,39.9385
Çanakkale,Çanakkale__3__0,3,26.0799,39.9374
Çanakkale,Çanakkale__3__0,4,26.0676,39.9313
Çanakkale,Çanakkale__3__0,5,26.061,39.9407
Çanakkale,Çanakkale__4__0,0,25.9446,40.2412
Çanakkale,Çanakkale__4__0,1,25.9771,40.2163
Çanakkale,Çanakkale__4__0,2,25.966,40.1501
Çanakkale,Çanakkale__4__0,3,25.9885,40.1443
Çanakkale,Çanakkale__4__0,4,26.0137,40.1637
Çanakkale,Çanakkale__4__0,5,25.9937,40.1315
Çanakkale,Çanakkale__4__0,6,25.739,40.0907
Çanakkale,Çanakkale__4__0,7,25.6651,40.1243
Çanakkale,Çanakkale__4__0,8,25.6707,40.1538
Çanakkale,Çanakkale__4__0,9,25.7851,40.2104
Çanakkale,Çanakkale__4__0,10,25.8429,40.2113
Çanakkale,Çanakkale__4__0,11,25.9446,40.2412
Çanakkale,Çanakkale__5__0,0,26.714,40.3887
Çanakkale,Çanakkale__5__0,1,26.7154,40.3812
Çanakkale,Çanakkale__5__0,2,26.7054,40.3832
Çanakkale,Çanakkale__5__0,3,26.7071,40.386
Çanakkale,Çanakkale__5__0,4,26.714,40.3887
Çanakkale,Çanakkale__6__0,0,27.2865,40.4751
Çanakkale,Çanakkale__6__0,1,27.3337,40.4113
Çanakkale,Çanakkale__6__0,2,27.3049,40.401
Çanakkale,Çanakkale__6__0,3,27.3088,40.3718
Çanakkale,Çanakkale__6__0,4,27.4932,40.3071
Çanakkale,Çanakkale__6__0,5,27.5807,40.3119
Çanakkale,Çanakkale__6__0,6,27.5753,40.2712
Çanakkale,Çanakkale__6__0,7,27.4683,40.1947
Çanakkale,Çanakkale__6__0,8,27.5071,40.1259
Çanakkale,Çanakkale__6__0,9,27.4503,39.9897
Çanakkale,Çanakkale__6__0,10,27.4877,39.964
Çanakkale,Çanakkale__6__0,11,27.4926,39.9398
Çanakkale,Çanakkale__6__0,12,27.4726,39.8876
Çanakkale,Çanakkale__6__0,13,27.4234,39.8299
Çanakkale,Çanakkale__6__0,14,27.2643,39.7708
Çanakkale,Çanakkale__6__0,15,27.1572,39.8103
Çanakkale,Çanakkale__6__0,16,27.0918,39.8102
Çanakkale,Çanakkale__6__0,17,26.9803,39.7822
Çanakkale,Çanakkale__6__0,18,26.8453,39.7101
Çanakkale,Çanakkale__6__0,19,26.724,39.7158
Çanakkale,Çanakkale__6__0,20,26.6889,39.6979
Çanakkale,Çanakkale__6__0,21,26.6692,39.6598
Çanakkale,Çanakkale__6__0,22,26.6693,39.5576
Çanakkale,Çanakkale__6__0,23,26.6579,39.5518
Çanakkale,Çanakkale__6__0,24,26.4596,39.5213
Çanakkale,Çanakkale__6__0,25,26.3762,39.4965
Çanakkale,Çanakkale__6__0,26,26.3682,39.4804
Çanakkale,Çanakkale__6__0,27,26.2649,39.4832
Çanakkale,Çanakkale__6__0,28,26.2418,39.4637
Çanakkale,Çanakkale__6__0,29,26.2299,39.4746
Çanakkale,Çanakkale__6__0,30,26.1313,39.4529
Çanakkale,Çanakkale__6__0,31,26.0632,39.4782
Çanakkale,Çanakkale__6__0,32,26.1057,39.5854
Çanakkale,Çanakkale__6__0,33,26.1424,39.6126
Çanakkale,Çanakkale__6__0,34,26.1635,39.6593
Çanakkale,Çanakkale__6__0,35,26.1399,39.7571
Çanakkale,Çanakkale__6__0,36,26.1585,39.7765
Çanakkale,Çanakkale__6__0,37,26.1638,39.8179
Çanakkale,Çanakkale__6__0,38,26.1371,39.841
Çanakkale,Çanakkale__6__0,39,26.1593,39.8829
Çanakkale,Çanakkale__6__0,40,26.1499,39.9157
Çanakkale,Çanakkale__6__0,41,26.1774,39.989
Çanakkale,Çanakkale__6__0,42,26.1982,40.0099
Çanakkale,Çanakkale__6__0,43,26.2696,40.0007
Çanakkale,Çanakkale__6__0,44,26.3332,40.0276
Çanakkale,Çanakkale__6__0,45,26.366,40.1001
Çanakkale,Çanakkale__6__0,46,26.4099,40.1193
Çanakkale,Çanakkale__6__0,47,26.3974,40.1457
Çanakkale,Çanakkale__6__0,48,26.4088,40.1549
Çanakkale,Çanakkale__6__0,49,26.4032,40.1968
Çanakkale,Çanakkale__6__0,50,26.449,40.194
Çanakkale,Çanakkale__6__0,51,26.5246,40.2176
Çanakkale,Çanakkale__6__0,52,26.5726,40.2801
Çanakkale,Çanakkale__6__0,53,26.6065,40.2813
Çanakkale,Çanakkale__6__0,54,26.6932,40.3529
Çanakkale,Çanakkale__6__0,55,26.6899,40.3657
Çanakkale,Çanakkale__6__0,56,26.7524,40.4029
Çanakkale,Çanakkale__6__0,57,26.9132,40.4065
Çanakkale,Çanakkale__6__0,58,26.9532,40.3838
Çanakkale,Çanakkale__6__0,59,27.0332,40.3896
Çanakkale,Çanakkale__6__0,60,27.0899,40.4421
Çanakkale,Çanakkale__6__0,61,27.1551,40.4521
Çanakkale,Çanakkale__6__0,62,27.2051,40.4343
Çanakkale,Çanakkale__6__0,63,27.2865,40.4751
Çanakkale,Çanakkale__7__0,0,27.0426,40.7481
Çanakkale,Çanakkale__7__0,1,27.0294,40.5907
Çanakkale,Çanakkale__7__0,2,26.9963,40.5557
Çanakkale,Çanakkale__7__0,3,26.9001,40.5363
Çanakkale,Çanakkale__7__0,4,26.6993,40.4543
Çanakkale,Çanakkale__7__0,5,26.7001,40.4199
Çanakkale,Çanakkale__7__0,6,26.6413,40.4032
Çanakkale,Çanakkale__7__0,7,26.6312,40.3624
Çanakkale,Çanakkale__7__0,8,26.5912,40.3213
Çanakkale,Çanakkale__7__0,9,26.5099,40.2882
Çanakkale,Çanakkale__7__0,10,26.4246,40.2207
Çanakkale,Çanakkale__7__0,11,26.3582,40.2032
Çanakkale,Çanakkale__7__0,12,26.381,40.1432
Çanakkale,Çanakkale__7__0,13,26.2243,40.0496
Çanakkale,Çanakkale__7__0,14,26.1699,40.046
